Frekvens;Kanal A;Kanal B
(ms);(V);(V)

6,35999984;1,84762500;4,71841100
6,36999984;1,84762500;4,71841100
6,37999984;1,84762500;4,67473600
6,38999984;1,84762500;4,71841100
6,39999984;1,84762500;4,71841100
6,40999984;1,84762500;4,71841100
6,41999984;1,84762500;4,71841100
6,42999984;1,84762500;4,67473600
6,43999984;1,84762500;4,71841100
6,44999984;1,84762500;4,67473600
6,45999984;1,84762500;4,71841100
6,46999984;1,75965800;4,71841100
6,47999984;1,75965800;4,71841100
6,48999984;1,75965800;4,71841100
6,49999984;1,75965800;4,71841100
6,50999984;1,75965800;4,71841100
6,51999984;1,75965800;4,71841100
6,52999984;1,75965800;4,71841100
6,53999983;1,75965800;4,71841100
6,54999983;1,75965800;4,71841100
6,55999983;1,75965800;4,71841100
6,56999983;1,75965800;4,71841100
6,57999983;1,75965800;4,71841100
6,58999983;1,75965800;4,71841100
6,59999983;1,75965800;4,71841100
6,60999983;1,75965800;4,71841100
6,61999983;1,75965800;4,71841100
6,62999983;1,75965800;4,76208800
6,63999983;1,75965800;4,71841100
6,64999983;1,75965800;4,71841100
6,65999983;1,75965800;4,71841100
6,66999983;1,75965800;4,71841100
6,67999983;1,75965800;4,71841100
6,68999983;1,75965800;4,71841100
6,69999983;1,75965800;4,71841100
6,70999983;1,75965800;4,71841100
6,71999983;1,75965800;4,71841100
6,72999983;1,75965800;4,71841100
6,73999983;1,67169000;4,76208800
6,74999983;1,75965800;4,71841100
6,75999983;1,67169000;4,71841100
6,76999983;1,67169000;4,71841100
6,77999983;1,67169000;4,71841100
6,78999983;1,67169000;4,71841100
6,79999983;1,75965800;4,76208800
6,80999983;1,67169000;4,71841100
6,81999983;1,67169000;4,71841100
6,82999983;1,67169000;4,71841100
6,83999983;1,67169000;4,71841100
6,84999983;1,67169000;4,76208800
6,85999983;1,67169000;4,71841100
6,86999983;1,67169000;4,71841100
6,87999983;1,67169000;4,67473600
6,88999983;1,67169000;4,71841100
6,89999983;1,67169000;4,71841100
6,90999983;1,67169000;4,71841100
6,91999983;1,67169000;4,71841100
6,92999982;1,67169000;4,71841100
6,93999982;1,67169000;4,76208800
6,94999982;1,67169000;4,71841100
6,95999982;1,67169000;4,71841100
6,96999982;1,67169000;4,76208800
6,97999982;1,58372300;4,71841100
6,98999982;1,67169000;4,76208800
6,99999982;1,58372300;4,71841100
7,00999982;1,67169000;4,71841100
7,01999982;1,58372300;4,76208800
7,02999982;1,67169000;4,76208800
7,03999982;1,67169000;4,71841100
7,04999982;1,58372300;4,71841100
7,05999982;1,58372300;4,76208800
7,06999982;1,58372300;4,71841100
7,07999982;1,58372300;4,76208800
7,08999982;1,67169000;4,76208800
7,09999982;1,67169000;4,76208800
7,10999982;1,58372300;4,71841100
7,11999982;1,58372300;4,71841100
7,12999982;1,58372300;4,71841100
7,13999982;1,58372300;4,71841100
7,14999982;1,58372300;4,71841100
7,15999982;1,58372300;4,71841100
7,16999982;1,58372300;4,71841100
7,17999982;1,58372300;4,71841100
7,18999982;1,58372300;4,71841100
7,19999982;1,58372300;4,76208800
7,20999982;1,58372300;4,76208800
7,21999982;1,58372300;4,71841100
7,22999982;1,58372300;4,71841100
7,23999982;1,58372300;4,71841100
7,24999982;1,58372300;4,71841100
7,25999982;1,58372300;4,71841100
7,26999982;1,58372300;4,76208800
7,27999982;1,58372300;4,71841100
7,28999982;1,58372300;4,71841100
7,29999982;1,58372300;4,76208800
7,30999982;1,58372300;4,71841100
7,31999982;1,58372300;4,71841100
7,32999981;1,49575500;4,71841100
7,33999981;1,58372300;4,71841100
7,34999981;1,58372300;4,71841100
7,35999981;1,58372300;4,71841100
7,36999981;1,58372300;4,71841100
7,37999981;1,58372300;4,71841100
7,38999981;1,58372300;4,71841100
7,39999981;1,49575500;4,71841100
7,40999981;1,49575500;4,71841100
7,41999981;1,49575500;4,71841100
7,42999981;1,49575500;4,71841100
7,43999981;1,49575500;4,71841100
7,44999981;1,49575500;4,71841100
7,45999981;1,49575500;4,71841100
7,46999981;1,49575500;4,71841100
7,47999981;1,49575500;4,71841100
7,48999981;1,49575500;4,71841100
7,49999981;1,49575500;4,71841100
7,50999981;1,49575500;4,71841100
7,51999981;1,49575500;4,71841100
7,52999981;1,49575500;4,71841100
7,53999981;1,49575500;4,71841100
7,54999981;1,49575500;4,71841100
7,55999981;1,49575500;4,71841100
7,56999981;1,49575500;4,76208800
7,57999981;1,49575500;4,71841100
7,58999981;1,49575500;4,71841100
7,59999981;1,49575500;4,71841100
7,60999981;1,49575500;4,71841100
7,61999981;1,49575500;4,71841100
7,62999981;1,49575500;4,71841100
7,63999981;1,49575500;4,67473600
7,64999981;1,49575500;4,71841100
7,65999981;1,40778800;4,71841100
7,66999981;1,49575500;4,71841100
